sample_dir,prompt_label,prompt_tokens,layer,kind,shape,dtype,nbytes,n_features,n_samples,components_90,components_95,components_99,top1_variance,top4_variance,explained_variance_ratio
data/cache_samples/short_407tok_20260427_233254,short,407,1,value,1x8x407x64,float16,416768,64,3256,48,55,62,0.05723011493682861,0.2022590935230255,"[0.05723011493682861, 0.05672863498330116, 0.04742317274212837, 0.04087717831134796, 0.03679517284035683, 0.03457609564065933, 0.029276734218001366, 0.028682217001914978, 0.024824148043990135, 0.02387285605072975, 0.022991769015789032, 0.022234586998820305, 0.02195771411061287, 0.02141599915921688, 0.01975485123693943, 0.019532933831214905, 0.018398061394691467, 0.01778005249798298, 0.01747683249413967, 0.017435193061828613, 0.01644686982035637, 0.01631648652255535, 0.015558241866528988, 0.014680766500532627, 0.014455839060246944, 0.014393091201782227, 0.014051474630832672, 0.013111289590597153, 0.013030333444476128, 0.012639733962714672, 0.012515433132648468, 0.012383942492306232, 0.01190281007438898, 0.011445594020187855, 0.011187145486474037, 0.010945219546556473, 0.010636544786393642, 0.010454168543219566, 0.010115566663444042, 0.009990333579480648, 0.00954880565404892, 0.009275173768401146, 0.00921568926423788, 0.008965427987277508, 0.00875114370137453, 0.008364134468138218, 0.008010768331587315, 0.007824882864952087, 0.0076329465955495834, 0.007510395720601082, 0.007427504286170006, 0.007084405515342951, 0.006792939733713865, 0.006682258564978838, 0.00645789597183466, 0.006060589104890823, 0.0059110443107783794, 0.00575257558375597, 0.005328555591404438, 0.004861275665462017, 0.0046251555904746056, 0.004528519231826067, 0.00421574991196394, 0.003646902274340391]"
data/cache_samples/short_407tok_20260427_233254,short,407,2,key,1x8x407x64,float16,416768,64,3256,36,45,59,0.13437792658805847,0.3814762830734253,"[0.13437792658805847, 0.10254684090614319, 0.0915294960141182, 0.05302203819155693, 0.04942191392183304, 0.046523239463567734, 0.0352213978767395, 0.022529451176524162, 0.02049660123884678, 0.019348159432411194, 0.01791961118578911, 0.017682969570159912, 0.017227761447429657, 0.016490092501044273, 0.016049517318606377, 0.015409940853714943, 0.015200339257717133, 0.015020330436527729, 0.014877344481647015, 0.014618411660194397, 0.014153128489851952, 0.01398506760597229, 0.013808569870889187, 0.013587971217930317, 0.013215792365372181, 0.012052573263645172, 0.012004665099084377, 0.011439337395131588, 0.011290266178548336, 0.008814522996544838, 0.008677981793880463, 0.00827453937381506, 0.007455233484506607, 0.007245996966958046, 0.006723958998918533, 0.006618627812713385, 0.00603987043723464, 0.005866223014891148, 0.0055422428995370865, 0.005264872219413519, 0.005043482407927513, 0.004706396255642176, 0.004493936896324158, 0.0043600513599812984, 0.004157035145908594, 0.0039154416881501675, 0.003755080746486783, 0.0035052206367254257, 0.0034685751888900995, 0.0031859881710261106, 0.0031267632730305195, 0.0030851811170578003, 0.00289383577182889, 0.00266229547560215, 0.0025213505141437054, 0.002503787400200963, 0.002429194748401642, 0.002288470044732094, 0.001988899428397417, 0.0018935103435069323, 0.0018017715774476528, 0.0017303830245509744, 0.0015752052422612906, 0.001333332620561123]"
data/cache_samples/short_407tok_20260427_233254,short,407,2,value,1x8x407x64,float16,416768,64,3256,47,55,62,0.0671253651380539,0.21540631353855133,"[0.0671253651380539, 0.05733044818043709, 0.051838718354701996, 0.03911178186535835, 0.03720203414559364, 0.03507806733250618, 0.03172373026609421, 0.028891051188111305, 0.027079768478870392, 0.02462373860180378, 0.023423757404088974, 0.022871108725667, 0.02166525460779667, 0.02070539817214012, 0.019825635477900505, 0.019114935770630836, 0.017977606505155563, 0.017662985250353813, 0.01743764616549015, 0.016329539939761162, 0.01629284955561161, 0.01560866367071867, 0.015082888305187225, 0.014302543364465237, 0.013863075524568558, 0.013523499481379986, 0.013049238361418247, 0.012937240302562714, 0.012549621984362602, 0.012440690770745277, 0.01171982754021883, 0.011583457700908184, 0.011155367828905582, 0.010967847891151905, 0.010893797501921654, 0.010619615204632282, 0.01024147029966116, 0.009823234751820564, 0.009664877317845821, 0.009355880320072174, 0.009111498482525349, 0.008873294107615948, 0.00849215593189001, 0.008215860463678837, 0.008093563839793205, 0.007971422746777534, 0.007819593884050846, 0.007564493454992771, 0.007480036001652479, 0.006875232793390751, 0.006780161987990141, 0.006717193406075239, 0.006423987913876772, 0.006256468594074249, 0.006182853132486343, 0.005720581393688917, 0.005567137151956558, 0.005222306586802006, 0.0051773362793028355, 0.00513252429664135, 0.004792388062924147, 0.004556120838969946, 0.0042118411511182785, 0.004067691974341869]"
data/cache_samples/short_407tok_20260427_233254,short,407,3,key,1x8x407x64,float16,416768,64,3256,28,35,54,0.22849787771701813,0.5000137090682983,"[0.22849787771701813, 0.14134548604488373, 0.0763976126909256, 0.05377274379134178, 0.03832126036286354, 0.031497854739427567, 0.02561180293560028, 0.021184198558330536, 0.021075934171676636, 0.01704363524913788, 0.016366561874747276, 0.015595969744026661, 0.015365395694971085, 0.015116739086806774, 0.014735055156052113, 0.01464068703353405, 0.014289564453065395, 0.013996444642543793, 0.01371539942920208, 0.013535203412175179, 0.013356366194784641, 0.013271816074848175, 0.013197507709264755, 0.012890029698610306, 0.01280349213629961, 0.011883574537932873, 0.01126351859420538, 0.011017294600605965, 0.010792546905577183, 0.008972764015197754, 0.006718315649777651, 0.006377443205565214, 0.005692810285836458, 0.005170352756977081, 0.004685851279646158, 0.004328754730522633, 0.0037094757426530123, 0.003223653417080641, 0.0029906556010246277, 0.0027567229699343443, 0.0025932195130735636, 0.0022477528546005487, 0.0020852184388786554, 0.0020272801630198956, 0.0019178405636921525, 0.001721599604934454, 0.0016895622247830033, 0.0015694170724600554, 0.001519476412795484, 0.001429780968464911, 0.0013439471367746592, 0.0013222838751971722, 0.0012433519586920738, 0.001208767294883728, 0.0011317642638459802, 0.0011025307467207313, 0.0010079799685627222, 0.0009445479372516274, 0.0009036796982400119, 0.0008765704114921391, 0.0008080399129539728, 0.0007615818758495152, 0.0007126648561097682, 0.0006227719131857157]"
data/cache_samples/short_407tok_20260427_233254,short,407,3,value,1x8x407x64,float16,416768,64,3256,48,55,62,0.06503605842590332,0.2032412886619568,"[0.06503605842590332, 0.05401185527443886, 0.04356700927019119, 0.04062638431787491, 0.0374993272125721, 0.03566211089491844, 0.032708972692489624, 0.03181624785065651, 0.03047141060233116, 0.023770418018102646, 0.023626141250133514, 0.022771326825022697, 0.021809106692671776, 0.020806778222322464, 0.020109957084059715, 0.019958073273301125, 0.018448488786816597, 0.018074875697493553, 0.017594797536730766, 0.017172500491142273, 0.016354091465473175, 0.015339961275458336, 0.014920969493687153, 0.014609183184802532, 0.013700874522328377, 0.013557039201259613, 0.013299372047185898, 0.012941466644406319, 0.012343368493020535, 0.012117686681449413, 0.011675949208438396, 0.011563197709619999, 0.011028989218175411, 0.010974036529660225, 0.010794233530759811, 0.010516700334846973, 0.010143261402845383, 0.009763366542756557, 0.009361435659229755, 0.009155587293207645, 0.008975427597761154, 0.008754565380513668, 0.008458849973976612, 0.008367412723600864, 0.008204130455851555, 0.00799648743122816, 0.007882649078965187, 0.007542923092842102, 0.007434125989675522, 0.007059117313474417, 0.0069389040581882, 0.006887461990118027, 0.006664300337433815, 0.0064521064050495625, 0.006181897595524788, 0.005946087185293436, 0.005822801496833563, 0.0056584496051073074, 0.005372463725507259, 0.005047481041401625, 0.0049432870000600815, 0.004849614109843969, 0.004643457010388374, 0.004213352687656879]"
data/cache_samples/short_407tok_20260427_233254,short,407,4,key,1x8x407x64,float16,416768,64,3256,31,39,56,0.14391708374023438,0.48566925525665283,"[0.14391708374023438, 0.13767293095588684, 0.10816806554794312, 0.0959111899137497, 0.04259872809052467, 0.030510449782013893, 0.022045888006687164, 0.021602360531687737, 0.01935446821153164, 0.0180008877068758, 0.017014609649777412, 0.016418375074863434, 0.01565810665488243, 0.015117758885025978, 0.014956538565456867, 0.014644733630120754, 0.014342051930725574, 0.014305390417575836, 0.013952492736279964, 0.01381670031696558, 0.01341667864471674, 0.012855295091867447, 0.011460565030574799, 0.011364790610969067, 0.010744571685791016, 0.010333642363548279, 0.010273372754454613, 0.009916919283568859, 0.009442971087992191, 0.009296407923102379, 0.007849294692277908, 0.007312818896025419, 0.006728547625243664, 0.006274952087551355, 0.005585753824561834, 0.005415076855570078, 0.004704264923930168, 0.004476338159292936, 0.004087274894118309, 0.0037551254499703646, 0.0034351013600826263, 0.003311875741928816, 0.0030464513693004847, 0.0028353040106594563, 0.002560857217758894, 0.002376510761678219, 0.002316526137292385, 0.0022331136278808117, 0.002082118531689048, 0.0019627311266958714, 0.0019211993785575032, 0.0017496010987088084, 0.0016309552593156695, 0.0015493618557229638, 0.0014795571332797408, 0.00142334820702672, 0.0013307820772752166, 0.0012594010913744569, 0.001228419365361333, 0.0011682258918881416, 0.0010927445255219936, 0.0010878370376303792, 0.0009608921245671809, 0.0006536028231494129]"
data/cache_samples/short_407tok_20260427_233254,short,407,4,value,1x8x407x64,float16,416768,64,3256,46,54,62,0.07734864950180054,0.2300001084804535,"[0.07734864950180054, 0.05780253931879997, 0.04785164073109627, 0.04699728637933731, 0.04129302501678467, 0.037428610026836395, 0.031906817108392715, 0.029429901391267776, 0.027056744322180748, 0.026327619329094887, 0.025224514305591583, 0.023882349953055382, 0.023338206112384796, 0.022339481860399246, 0.02040199190378189, 0.01928711123764515, 0.017735473811626434, 0.016606712713837624, 0.016340309754014015, 0.015360317192971706, 0.015069054439663887, 0.014742923900485039, 0.014099030755460262, 0.013852032832801342, 0.013176193460822105, 0.013076279312372208, 0.012697850354015827, 0.012289389967918396, 0.012036648578941822, 0.011960869655013084, 0.011652529239654541, 0.011053524911403656, 0.01079124677926302, 0.01038276869803667, 0.009843115694820881, 0.009482942521572113, 0.009341388009488583, 0.009131665341556072, 0.008707933127880096, 0.008392754010856152, 0.008270962163805962, 0.00799730233848095, 0.007784760091453791, 0.007755423430353403, 0.007416511885821819, 0.007262166123837233, 0.0070559559389948845, 0.006605270318686962, 0.006546712014824152, 0.006467199884355068, 0.006201963406056166, 0.006103673949837685, 0.005977509077638388, 0.005798138678073883, 0.005530042108148336, 0.005402684211730957, 0.0050556836649775505, 0.004967663902789354, 0.004867269191890955, 0.00462315371260047, 0.0045710718259215355, 0.004304358270019293, 0.003958608023822308, 0.0037365213502198458]"
data/cache_samples/short_407tok_20260427_233254,short,407,5,key,1x8x407x64,float16,416768,64,3256,35,44,57,0.192144975066185,0.47784316539764404,"[0.192144975066185, 0.12507900595664978, 0.10307084769010544, 0.05754832923412323, 0.054360102862119675, 0.031209291890263557, 0.02503204718232155, 0.020350530743598938, 0.019504381343722343, 0.01793806254863739, 0.016283975914120674, 0.01603834517300129, 0.014311903156340122, 0.01361131202429533, 0.01330058928579092, 0.01314538810402155, 0.012306833639740944, 0.012092776596546173, 0.011881670914590359, 0.011573628522455692, 0.011142287403345108, 0.010868166573345661, 0.009858796373009682, 0.008953440003097057, 0.008724501356482506, 0.008651399053633213, 0.008374755270779133, 0.008317386731505394, 0.00798621866852045, 0.0075287772342562675, 0.0072225891053676605, 0.006849491037428379, 0.006468770559877157, 0.006379704922437668, 0.006332634016871452, 0.0061570643447339535, 0.006085263565182686, 0.006071001291275024, 0.005990747828036547, 0.005741402506828308, 0.005363897420465946, 0.0050464509986341, 0.004916143137961626, 0.0043929764069616795, 0.004117609467357397, 0.003923893440514803, 0.003513030242174864, 0.003253673668950796, 0.003141083288937807, 0.002844400005415082, 0.0028059077449142933, 0.002611359115689993, 0.002414254704490304, 0.002263001399114728, 0.002133820438757539, 0.0020816968753933907, 0.0017503272974863648, 0.0016418759478256106, 0.0014801815850660205, 0.001335580600425601, 0.0012532997643575072, 0.001185847562737763, 0.0011214847909286618, 0.0009198403568007052]"
data/cache_samples/short_407tok_20260427_233254,short,407,5,value,1x8x407x64,float16,416768,64,3256,42,51,61,0.11687951534986496,0.31921643018722534,"[0.11687951534986496, 0.07272244244813919, 0.06819844245910645, 0.06141604110598564, 0.04587190970778465, 0.03897608816623688, 0.0312090665102005, 0.028472991660237312, 0.026216449216008186, 0.02567056566476822, 0.024454720318317413, 0.022760460153222084, 0.0209184680134058, 0.018244914710521698, 0.018029648810625076, 0.01733069121837616, 0.016049109399318695, 0.01471053995192051, 0.014183475635945797, 0.013952712528407574, 0.013422347605228424, 0.013275791890919209, 0.012296799570322037, 0.011901972815394402, 0.011416984722018242, 0.011337137781083584, 0.010988791473209858, 0.010214448906481266, 0.010053049772977829, 0.009813396260142326, 0.009375955909490585, 0.008848377503454685, 0.008760396391153336, 0.008323821239173412, 0.007902398705482483, 0.007506417576223612, 0.007468269672244787, 0.007330117281526327, 0.006838785484433174, 0.006646906957030296, 0.006467580329626799, 0.006128395441919565, 0.00598433380946517, 0.00591655308380723, 0.00585899269208312, 0.005513418931514025, 0.00547380605712533, 0.0053337328135967255, 0.0051276502199471, 0.004794304259121418, 0.00470466073602438, 0.004591081291437149, 0.004368976224213839, 0.004261179827153683, 0.00418280903249979, 0.0039869933389127254, 0.0038623649161309004, 0.003799842204898596, 0.0036736177280545235, 0.0034902808256447315, 0.0034447733778506517, 0.0032498615328222513, 0.0030346515122801065, 0.0027595956344157457]"
data/cache_samples/short_407tok_20260427_233254,short,407,6,key,1x8x407x64,float16,416768,64,3256,35,43,57,0.19683285057544708,0.5277513265609741,"[0.19683285057544708, 0.16420668363571167, 0.10440487414598465, 0.062306951731443405, 0.03904463350772858, 0.03038204461336136, 0.02058929204940796, 0.017923487350344658, 0.014766037464141846, 0.013667915016412735, 0.013230481185019016, 0.013083121739327908, 0.012776515446603298, 0.012105273082852364, 0.01163587998598814, 0.0104089779779315, 0.01023835688829422, 0.010139300487935543, 0.009952479042112827, 0.009724599309265614, 0.009504249319434166, 0.009351753629744053, 0.009263824671506882, 0.009172538295388222, 0.00888675544410944, 0.008724606595933437, 0.008608100935816765, 0.008274977095425129, 0.00817421730607748, 0.007872506976127625, 0.0077669997699558735, 0.007683842442929745, 0.007554266136139631, 0.007212310563772917, 0.007101708557456732, 0.006938014645129442, 0.006898641120642424, 0.006538740359246731, 0.006437050178647041, 0.005947748199105263, 0.005531088914722204, 0.005157289560884237, 0.004481835290789604, 0.004150713328272104, 0.00390895688906312, 0.003731037024408579, 0.0036472014617174864, 0.003349276026710868, 0.0029912556055933237, 0.002910960465669632, 0.0027881276328116655, 0.002528431825339794, 0.002397016389295459, 0.00226819165982306, 0.002026244066655636, 0.00190569250844419, 0.0018042916199192405, 0.0016520387725904584, 0.001473566284403205, 0.0014057025546208024, 0.001370633253827691, 0.0012286350829526782, 0.0011314015137031674, 0.0008277954184450209]"
data/cache_samples/short_407tok_20260427_233254,short,407,6,value,1x8x407x64,float16,416768,64,3256,44,52,62,0.13041728734970093,0.316175639629364,"[0.13041728734970093, 0.07847345620393753, 0.05995471403002739, 0.047330208122730255, 0.036849260330200195, 0.03489549458026886, 0.029552295804023743, 0.02748269960284233, 0.02563931606709957, 0.025456881150603294, 0.02346261404454708, 0.02197030559182167, 0.020244574174284935, 0.019387047737836838, 0.017124904319643974, 0.016454007476568222, 0.01623469591140747, 0.016048265621066093, 0.01519970502704382, 0.014523278921842575, 0.013050664216279984, 0.012762549333274364, 0.012370713986456394, 0.012000873684883118, 0.011750830337405205, 0.01146139856427908, 0.011328857392072678, 0.010740951634943485, 0.01025922130793333, 0.010100378654897213, 0.009794089943170547, 0.009352934546768665, 0.008980837650597095, 0.008862967602908611, 0.008501781150698662, 0.00836171954870224, 0.008267391473054886, 0.007889301516115665, 0.007655703462660313, 0.007510776165872812, 0.007260336074978113, 0.0069893840700387955, 0.006700433790683746, 0.006504355929791927, 0.006372152362018824, 0.0061982180923223495, 0.00585212092846632, 0.005587190855294466, 0.005499682389199734, 0.005359838716685772, 0.0052443984895944595, 0.005112829618155956, 0.004937431775033474, 0.004871715791523457, 0.004627957474440336, 0.004505819641053677, 0.004381026607006788, 0.00416968809440732, 0.004081167746335268, 0.003946174401789904, 0.003752616001293063, 0.003664080984890461, 0.0034871185198426247, 0.003189247101545334]"
data/cache_samples/short_407tok_20260427_233254,short,407,7,key,1x8x407x64,float16,416768,64,3256,34,44,58,0.1485556960105896,0.47671082615852356,"[0.1485556960105896, 0.1185712218284607, 0.1160966008901596, 0.09348729997873306, 0.06421402096748352, 0.047581832855939865, 0.03906393051147461, 0.01997717283666134, 0.01743282750248909, 0.016595929861068726, 0.016016867011785507, 0.014046774245798588, 0.013668038882315159, 0.013493276201188564, 0.01198258064687252, 0.01156677957624197, 0.011267878115177155, 0.010998278856277466, 0.010104076936841011, 0.00974020455032587, 0.009204135276377201, 0.008863765746355057, 0.008568691089749336, 0.008125538006424904, 0.007561825215816498, 0.007375911809504032, 0.007315275724977255, 0.00685445312410593, 0.006738073658198118, 0.006351924035698175, 0.006299527361989021, 0.0061164842918515205, 0.00590556999668479, 0.005551695358008146, 0.00541769340634346, 0.005300758872181177, 0.005144596099853516, 0.00489907618612051, 0.004853184334933758, 0.0046776519156992435, 0.0046227737329900265, 0.0045309304259717464, 0.0044555459171533585, 0.004012721590697765, 0.0039059047121554613, 0.003777110716328025, 0.00329443346709013, 0.0031212233006954193, 0.0029824827797710896, 0.00281882518902421, 0.0026615532115101814, 0.0025516580790281296, 0.0024385033175349236, 0.0022916526068001986, 0.0022256735246628523, 0.002140406984835863, 0.00197647069580853, 0.0019211723702028394, 0.0017762926872819662, 0.001677210908383131, 0.0015495539410039783, 0.0013287398032844067, 0.0012681771768257022, 0.0010838148882612586]"
data/cache_samples/short_407tok_20260427_233254,short,407,7,value,1x8x407x64,float16,416768,64,3256,45,53,62,0.0926782637834549,0.2741665840148926,"[0.0926782637834549, 0.08245125412940979, 0.05216667428612709, 0.046870388090610504, 0.04055696725845337, 0.03546641021966934, 0.0306437686085701, 0.028516218066215515, 0.02535945735871792, 0.02413478121161461, 0.02319568581879139, 0.022731466218829155, 0.021519772708415985, 0.019897907972335815, 0.019499046728014946, 0.018578393384814262, 0.01744416542351246, 0.017032440751791, 0.015693197026848793, 0.015398142859339714, 0.014995899051427841, 0.014898158609867096, 0.01445930078625679, 0.013645986095070839, 0.01279724296182394, 0.01235752273350954, 0.011875507421791553, 0.011796945706009865, 0.011343222111463547, 0.010950721800327301, 0.010553673841059208, 0.010157495737075806, 0.009608075954020023, 0.00943311583250761, 0.009302588179707527, 0.00901068840175867, 0.00858793593943119, 0.00838547945022583, 0.007945338264107704, 0.00789053924381733, 0.007650904823094606, 0.007345092482864857, 0.0070513952523469925, 0.006982407532632351, 0.006635019555687904, 0.006444890517741442, 0.006237673107534647, 0.006127696018666029, 0.005934956017881632, 0.005726332776248455, 0.0055574653670191765, 0.005234330426901579, 0.005147058051079512, 0.0050886524841189384, 0.005009166430681944, 0.004855849780142307, 0.004672572016716003, 0.00458416948094964, 0.004407540429383516, 0.004253463353961706, 0.004089966416358948, 0.003959083463996649, 0.00363271776586771, 0.0035416993778198957]"
data/cache_samples/short_407tok_20260427_233254,short,407,8,key,1x8x407x64,float16,416768,64,3256,34,45,58,0.1541023701429367,0.4725218415260315,"[0.1541023701429367, 0.12150765210390091, 0.10324669629335403, 0.09366511553525925, 0.06139304116368294, 0.05867379158735275, 0.041750241070985794, 0.025597479194402695, 0.01841661147773266, 0.01720079779624939, 0.013808327727019787, 0.01255783811211586, 0.012146835215389729, 0.011494542472064495, 0.01084870845079422, 0.010391602292656898, 0.009731840342283249, 0.009605186991393566, 0.009475610218942165, 0.008775937370955944, 0.008611873723566532, 0.008330827578902245, 0.008093359880149364, 0.007774313446134329, 0.00764720793813467, 0.007523901294916868, 0.007238553371280432, 0.006917338352650404, 0.006790984887629747, 0.006074092350900173, 0.005922737997025251, 0.005884584039449692, 0.005647142417728901, 0.00549054192379117, 0.005336991976946592, 0.005034198984503746, 0.00487573491409421, 0.004829061217606068, 0.0047542629763484, 0.00464865006506443, 0.004609239287674427, 0.004486881196498871, 0.004381099250167608, 0.0042694746516644955, 0.0041318912990391254, 0.0036714563611894846, 0.0036303054075688124, 0.003541650716215372, 0.0033065585885196924, 0.003274755086749792, 0.0030790886376053095, 0.002921123756095767, 0.002866722410544753, 0.0026511400938034058, 0.0024388572201132774, 0.0022451281547546387, 0.0021423781290650368, 0.0019962391816079617, 0.0019659532699733973, 0.0015724151162430644, 0.0014551574131473899, 0.0013094261521473527, 0.001192619209177792, 0.0010438651079311967]"
data/cache_samples/short_407tok_20260427_233254,short,407,8,value,1x8x407x64,float16,416768,64,3256,45,54,62,0.08354344964027405,0.2663283348083496,"[0.08354344964027405, 0.06908023357391357, 0.061585281044244766, 0.05211938917636871, 0.040238648653030396, 0.03620124235749245, 0.03401460498571396, 0.02909437194466591, 0.02638738974928856, 0.025049002841114998, 0.023327771574258804, 0.021638106554746628, 0.020909372717142105, 0.01868186518549919, 0.01852218247950077, 0.017908385023474693, 0.017000867053866386, 0.01594928652048111, 0.015806296840310097, 0.014945530332624912, 0.01454172283411026, 0.014237028546631336, 0.013795970939099789, 0.013173979707062244, 0.012631233781576157, 0.01226963009685278, 0.012106385082006454, 0.01177236344665289, 0.011311957612633705, 0.0110801225528121, 0.010593967512249947, 0.01021687313914299, 0.010144996456801891, 0.009798429906368256, 0.00963449478149414, 0.009169494733214378, 0.009034868329763412, 0.008765892125666142, 0.008610609918832779, 0.008280322887003422, 0.007970636710524559, 0.007879490964114666, 0.007261057384312153, 0.0070968735963106155, 0.007016174960881472, 0.0066704461351037025, 0.006563864182680845, 0.00635875528678298, 0.006214944180101156, 0.0060928924940526485, 0.005995647050440311, 0.005689819809049368, 0.005630367435514927, 0.005519833881407976, 0.005244925152510405, 0.00509899714961648, 0.0048699029721319675, 0.004719303455203772, 0.004615460056811571, 0.004515972454100847, 0.004286948125809431, 0.0040194024331867695, 0.0037821775767952204, 0.003712459234520793]"
data/cache_samples/short_407tok_20260427_233254,short,407,9,key,1x8x407x64,float16,416768,64,3256,29,39,56,0.20220904052257538,0.5320802927017212,"[0.20220904052257538, 0.12405839562416077, 0.10705327987670898, 0.09875958412885666, 0.0758957713842392, 0.04782308265566826, 0.03235510736703873, 0.01924985460937023, 0.019042016938328743, 0.01294509507715702, 0.012174176052212715, 0.011420425958931446, 0.011150761507451534, 0.010491237044334412, 0.010002070106565952, 0.00994250550866127, 0.009119663387537003, 0.008816401474177837, 0.008193216286599636, 0.007757509592920542, 0.007604963146150112, 0.007494162768125534, 0.0072323898784816265, 0.007154748775064945, 0.0069284201599657536, 0.006895637605339289, 0.006421475205570459, 0.006329876370728016, 0.006253376603126526, 0.006045275833457708, 0.0058004651218652725, 0.005736173130571842, 0.005685525014996529, 0.0056168148294091225, 0.00491740508005023, 0.0047544557601213455, 0.004422936588525772, 0.00409614248201251, 0.0038627192843705416, 0.0036259994376450777, 0.003224055515602231, 0.003149466123431921, 0.0031073547434061766, 0.002905850065872073, 0.002633665455505252, 0.0024951642844825983, 0.0023502979893237352, 0.002198834903538227, 0.002113778842613101, 0.0018675039755180478, 0.0018298847135156393, 0.0017771248240023851, 0.0017417423659935594, 0.0015869407216086984, 0.0014867807039991021, 0.0014725164510309696, 0.0013151292223483324, 0.00124811427667737, 0.0012203595833852887, 0.0011914130300283432, 0.0011332269059494138, 0.0009450487559661269, 0.000853218138217926, 0.000814440893009305]"
data/cache_samples/short_407tok_20260427_233254,short,407,9,value,1x8x407x64,float16,416768,64,3256,47,54,62,0.06392601132392883,0.20620325207710266,"[0.06392601132392883, 0.053456779569387436, 0.04580635577440262, 0.043014105409383774, 0.03940989822149277, 0.03638681024312973, 0.03302110731601715, 0.03058014251291752, 0.02979927510023117, 0.02759210579097271, 0.02537274919450283, 0.02534327656030655, 0.023169152438640594, 0.021266167983412743, 0.020740240812301636, 0.02051149681210518, 0.019364576786756516, 0.018949145451188087, 0.017984595149755478, 0.01724880002439022, 0.016447167843580246, 0.015574481338262558, 0.014867386780679226, 0.014703824184834957, 0.01381112914532423, 0.013495514169335365, 0.013085915707051754, 0.01259145513176918, 0.012085297144949436, 0.011894958093762398, 0.01175242941826582, 0.011029182001948357, 0.010957549326121807, 0.010523151606321335, 0.010454453527927399, 0.009672265499830246, 0.009247971698641777, 0.009199915453791618, 0.009020045399665833, 0.008775696158409119, 0.00847470760345459, 0.008291601203382015, 0.007986947894096375, 0.007892444729804993, 0.007779823616147041, 0.0072532352060079575, 0.0071433912962675095, 0.006838410161435604, 0.006706852000206709, 0.006548266392201185, 0.006438003852963448, 0.006286837160587311, 0.005977180786430836, 0.005911462474614382, 0.0057189809158444405, 0.005595305934548378, 0.0052273934707045555, 0.005089858081191778, 0.004981325939297676, 0.004711612593382597, 0.004539585672318935, 0.004344539251178503, 0.004189108498394489, 0.003940502181649208]"
data/cache_samples/short_407tok_20260427_233254,short,407,10,key,1x8x407x64,float16,416768,64,3256,37,46,58,0.1394484043121338,0.4609765112400055,"[0.1394484043121338, 0.12593500316143036, 0.10640452802181244, 0.08918853849172592, 0.07473370432853699, 0.05234193429350853, 0.03392476961016655, 0.022991592064499855, 0.02016742154955864, 0.01704953797161579, 0.013907487504184246, 0.013141339644789696, 0.011436043307185173, 0.011041468940675259, 0.010399696417152882, 0.010043487884104252, 0.00970180332660675, 0.009064690209925175, 0.009013327769935131, 0.008817154914140701, 0.008560200221836567, 0.008011063560843468, 0.007754738442599773, 0.007661247160285711, 0.007567189168184996, 0.007290260400623083, 0.00720651401206851, 0.006932923570275307, 0.006898390594869852, 0.0065337736159563065, 0.006237558089196682, 0.006133359391242266, 0.005956350825726986, 0.005837264470756054, 0.005811587907373905, 0.005714563187211752, 0.005677931010723114, 0.005578979384154081, 0.005524497479200363, 0.005370988976210356, 0.005289779044687748, 0.005106753204017878, 0.004982353653758764, 0.004981358535587788, 0.004869466181844473, 0.004685034975409508, 0.004337120335549116, 0.004180471878498793, 0.004121676087379456, 0.0038268689531832933, 0.00372431892901659, 0.0033661045599728823, 0.003158184001222253, 0.003060590708628297, 0.002886910457164049, 0.0026352822314947844, 0.002412289148196578, 0.0020693959668278694, 0.0019660077523440123, 0.0018562546465545893, 0.0016906415112316608, 0.0014449752634391189, 0.0012599037727341056, 0.0010768562788143754]"
data/cache_samples/short_407tok_20260427_233254,short,407,10,value,1x8x407x64,float16,416768,64,3256,47,54,62,0.05478336289525032,0.17777587473392487,"[0.05478336289525032, 0.043848708271980286, 0.03995095565915108, 0.03919285908341408, 0.0380295030772686, 0.03593487665057182, 0.03352465108036995, 0.030079301446676254, 0.029298845678567886, 0.02822316251695156, 0.02719365619122982, 0.02429446578025818, 0.02347165159881115, 0.02273731119930744, 0.021598821505904198, 0.020766645669937134, 0.019985146820545197, 0.019717872142791748, 0.019406035542488098, 0.018438532948493958, 0.017858678475022316, 0.017180927097797394, 0.01623777486383915, 0.015770813450217247, 0.015172469429671764, 0.014194298535585403, 0.01378797460347414, 0.013757172971963882, 0.01330602541565895, 0.012755002826452255, 0.012598002329468727, 0.012185425497591496, 0.01175466924905777, 0.011432216502726078, 0.010914939455688, 0.010510444641113281, 0.010338552296161652, 0.010133739560842514, 0.009521610103547573, 0.009396295994520187, 0.009155609644949436, 0.008850578218698502, 0.008595666848123074, 0.008355219848453999, 0.008050919510424137, 0.007639972027391195, 0.0073095038533210754, 0.00698409229516983, 0.006869924254715443, 0.006712277885526419, 0.006594412960112095, 0.006398349534720182, 0.006053839344531298, 0.00589487561956048, 0.005860543809831142, 0.005318643059581518, 0.005294146481901407, 0.005136850290000439, 0.004965932574123144, 0.004540387075394392, 0.00447861198335886, 0.004090879578143358, 0.0038965698331594467, 0.0036687429528683424]"
